Volume_Day_1,Volume_Day_2,Volume_Day_3,Open_Day_1,Open_Day_2,Open_Day_3,High_Day_1,High_Day_2,High_Day_3,Low_Day_1,Low_Day_2,Low_Day_3,Open_Current_Day,Date
16386120.0,11654360.0,23693550.0,265.58,266.6,267.27,267.98,268.0,268.25,265.31,265.9,263.45,258.31,2019-12-03
29377270.0,16810390.0,18661340.0,258.31,261.07,263.79,259.53,263.31,265.89,256.29,260.68,262.73,267.48,2019-12-06
27009520.0,24619750.0,22481890.0,200.2,201.3,199.62,203.53,202.76,202.05,199.39,199.29,199.15,201.02,2019-08-13
36187160.0,35767260.0,30352690.0,225.07,223.06,218.43,228.22,223.58,220.96,224.2,217.93,215.13,225.64,2019-10-04
40537700.0,41141250.0,42704910.0,184.46,180.95,171.76,184.94,182.39,174.78,181.21,176.27,170.42,173.49,2018-12-07
21081620.0,22115100.0,31714820.0,115.85,115.92,116.78,116.51,116.86,118.16,115.75,115.81,116.47,117.95,2017-01-09
23623970.0,44662320.0,41156140.0,174.94,174.24,171.51,176.6,174.95,174.77,172.1,170.26,170.88,176.73,2018-11-28
34320200.0,45765970.0,60154180.0,284.73,289.96,286.25,289.67,294.53,299.0,283.89,288.35,285.85,289.17,2020-05-04
29271890.0,28001190.0,34320200.0,281.8,285.08,284.73,284.54,285.83,289.67,279.95,278.2,283.89,289.96,2020-04-30
21329170.0,26580710.0,18069930.0,194.14,191.17,191.35,194.2,192.0,191.97,192.34,189.77,190.21,191.39,2018-06-12
29421010.0,27337220.0,23580780.0,322.37,314.18,323.6,323.4,321.55,323.9,318.0,313.85,318.71,321.47,2020-02-12
30929740.0,23527660.0,39017490.0,182.25,183.9,184.85,183.3,184.1,187.33,180.92,182.56,183.74,185.8,2019-03-18
38313330.0,32931110.0,19620520.0,178.65,177.32,175.24,179.12,177.47,176.8,177.62,173.66,174.94,175.04,2018-03-21
40814360.0,37190500.0,45870130.0,96.47,95.42,95.0,96.71,96.04,96.84,95.4,94.28,94.08,95.86,2016-02-04
23430370.0,29729270.0,22560440.0,221.0,223.82,224.79,223.75,226.44,225.84,219.76,223.54,224.02,227.95,2018-10-01
24205100.0,66118950.0,33861320.0,351.41,354.64,351.34,353.45,356.56,359.46,349.22,345.15,351.15,364.0,2020-06-23
34494150.0,35951900.0,31048170.0,113.05,113.85,114.35,114.12,113.99,114.94,112.51,112.44,114.0,114.42,2016-09-23
45114590.0,62080160.0,111186900.0,102.65,107.51,108.73,105.72,108.79,113.03,102.53,107.24,108.6,113.86,2016-09-15
64332440.0,40814360.0,37190500.0,94.79,96.47,95.42,97.34,96.71,96.04,94.35,95.4,94.28,95.0,2016-02-03
45635470.0,32234520.0,44453230.0,165.53,166.87,167.17,167.37,168.44,168.62,164.7,166.5,166.76,166.0,2018-02-02
27315530.0,28397810.0,25656110.0,169.06,167.5,169.03,171.52,170.2,170.44,168.4,166.46,168.91,170.49,2017-12-08
41464880.0,38116290.0,37425640.0,167.25,167.81,167.88,170.02,171.75,168.94,165.19,166.9,164.47,167.64,2018-04-03
12506830.0,15009800.0,15515000.0,191.08,191.52,189.75,191.84,192.65,191.87,190.9,190.42,189.2,191.78,2018-07-18
31506890.0,71574560.0,44866280.0,160.5,162.61,159.87,162.05,163.96,159.96,159.89,158.77,157.91,158.99,2017-09-14
73991000.0,46594220.0,50278030.0,112.21,113.67,113.38,114.3,115.37,114.18,111.87,113.66,112.52,113.63,2015-09-23
16380570.0,16367780.0,24093300.0,156.35,156.73,157.9,157.37,157.28,160.0,155.73,156.41,157.65,159.78,2017-10-17
33400950.0,42832890.0,69639900.0,122.32,122.6,121.5,122.57,122.64,122.57,121.71,120.91,117.52,117.42,2015-08-04
21905160.0,28411740.0,31506890.0,162.09,160.86,160.5,162.24,161.15,162.05,160.36,158.53,159.89,162.61,2017-09-12
40620360.0,43250420.0,33753490.0,169.0,165.45,165.38,169.08,168.35,167.53,165.28,162.73,164.39,166.0,2018-12-19
32690080.0,28218240.0,40290580.0,99.83,99.26,98.25,101.0,99.3,98.84,99.13,98.31,96.92,96.82,2016-07-26
34135230.0,32445680.0,42747950.0,119.2,119.27,117.33,119.92,119.73,119.35,118.85,117.34,117.12,119.21,2015-11-25
60774900.0,32483310.0,40382890.0,158.5,161.95,163.05,163.89,164.75,167.54,157.51,161.65,162.88,169.79,2018-02-15
22378380.0,20839950.0,26575570.0,99.25,99.02,98.5,99.87,99.56,99.99,98.96,98.68,98.46,98.53,2016-06-10
90398170.0,79763890.0,46937190.0,113.86,115.12,115.19,115.73,116.13,116.18,113.49,114.04,113.25,113.05,2016-09-20
32445680.0,42747950.0,21341960.0,119.27,117.33,119.21,119.73,119.35,119.23,117.34,117.12,117.92,118.29,2015-11-27
48079330.0,68176940.0,127246600.0,116.1,114.08,110.43,116.52,114.35,111.9,114.68,111.63,105.65,94.87,2015-08-24
26388050.0,95584080.0,27581270.0,220.24,220.78,216.82,222.28,221.36,221.26,219.15,217.29,216.63,219.75,2018-09-25
35767260.0,30352690.0,34755550.0,223.06,218.43,225.64,223.58,220.96,227.49,217.93,215.13,223.89,226.27,2019-10-07
33511990.0,36486560.0,40575260.0,305.64,308.1,317.83,310.35,317.05,319.69,304.29,307.24,310.91,312.15,2020-05-13
21144040.0,64782910.0,72187710.0,155.25,155.19,145.74,155.54,155.19,146.09,154.4,146.02,142.51,147.16,2017-06-13
35850010.0,36340670.0,21634520.0,113.16,112.46,112.71,113.8,113.37,113.05,111.8,111.8,112.28,113.06,2016-10-04
32483310.0,40382890.0,50908540.0,161.95,163.05,169.79,164.75,167.54,173.09,161.65,162.88,169.0,172.36,2018-02-16
33449100.0,38399530.0,20254650.0,316.77,319.25,317.75,323.44,321.15,322.35,315.63,316.47,317.21,320.75,2020-06-02
33054500.0,35578640.0,22539860.0,133.47,135.52,135.67,135.09,136.27,135.9,133.25,134.62,134.84,135.1,2017-02-17
30967960.0,29773430.0,22526310.0,175.44,184.28,183.08,179.83,184.99,185.47,174.52,181.14,182.15,186.51,2019-06-07
17154540.0,18890250.0,21846400.0,171.8,171.58,174.16,172.37,173.0,175.87,170.3,171.38,173.95,173.71,2019-02-26
49696100.0,29771210.0,20710390.0,191.66,188.75,188.95,192.88,189.76,189.56,184.58,186.55,187.53,189.83,2019-03-29
38258300.0,56293490.0,36299460.0,98.67,99.68,99.44,99.74,100.73,100.47,98.11,98.64,99.25,99.6,2016-05-31
29707270.0,21400410.0,28508710.0,113.06,113.4,113.7,114.31,113.66,114.34,112.63,112.69,113.13,114.31,2016-10-07
65648660.0,51529980.0,71937310.0,98.63,101.52,99.93,101.46,101.53,100.88,98.37,99.21,98.07,96.04,2016-01-27
17837130.0,20859830.0,17170490.0,149.2,150.48,151.5,150.13,151.42,151.74,148.67,149.95,150.19,149.99,2017-07-21
45765970.0,60154180.0,33391990.0,289.96,286.25,289.17,294.53,299.0,293.69,288.35,285.85,286.32,295.06,2020-05-05
24587490.0,29608390.0,35850010.0,113.0,113.69,113.16,113.18,114.64,113.8,112.34,113.43,111.8,112.46,2016-09-30
19994270.0,50674280.0,33520150.0,155.94,153.6,151.27,156.06,154.57,153.34,154.72,149.71,151.13,153.38,2017-05-19
21480120.0,21584720.0,61438290.0,192.42,191.55,190.03,192.88,191.57,190.16,190.44,190.22,188.26,187.88,2018-06-18
19088170.0,23402510.0,20442740.0,172.15,172.5,172.4,172.39,173.54,173.13,171.46,172.0,171.65,173.63,2017-12-15
24378480.0,24987260.0,17352380.0,182.99,185.23,184.1,186.53,187.28,186.21,182.54,184.03,183.8,186.29,2018-06-29
35131460.0,50303500.0,33136130.0,96.86,97.65,100.51,98.23,100.77,100.89,96.65,97.42,99.64,100.58,2016-03-03
27363960.0,33290830.0,34121240.0,228.41,228.99,226.23,229.18,229.67,227.35,226.63,225.1,221.3,221.85,2018-09-07
28641180.0,76183460.0,44223040.0,93.48,92.72,90.0,93.57,92.78,91.67,92.46,89.47,90.0,92.39,2016-05-16
31110640.0,27316740.0,16935220.0,198.68,203.17,201.41,199.5,204.49,203.13,197.05,200.65,201.36,203.28,2019-07-03
23839880.0,27460070.0,18648700.0,108.71,108.52,107.78,108.9,108.93,108.44,107.76,107.85,107.78,108.14,2016-08-15
29706720.0,26356390.0,29421010.0,323.52,322.57,322.37,324.76,325.22,323.4,318.95,320.26,318.0,314.18,2020-02-10
50264540.0,32203640.0,24877950.0,143.78,143.66,146.87,144.5,146.74,146.87,142.2,143.66,144.94,145.52,2017-06-21
39668100.0,59332210.0,34770480.0,167.64,174.0,172.37,168.5,174.26,174.99,165.28,171.12,171.72,173.91,2017-11-07
18220420.0,21070330.0,26067510.0,198.54,198.43,197.77,200.16,199.26,200.99,198.17,195.29,197.35,200.29,2019-06-27
17048800.0,15281850.0,25676720.0,138.85,139.3,139.41,139.43,139.65,140.75,138.82,138.84,139.03,140.72,2017-03-16
41678680.0,61759000.0,45968040.0,173.49,165.0,171.66,174.49,170.09,171.79,168.3,163.33,167.0,170.4,2018-12-12
38236730.0,34394830.0,43607120.0,104.61,105.52,106.34,106.31,106.47,106.5,104.59,104.96,105.19,105.93,2016-03-21
35890740.0,31538710.0,27148530.0,102.39,100.78,101.31,102.83,101.76,101.58,100.96,100.4,100.27,101.41,2016-03-10
33772050.0,37353670.0,38885510.0,173.67,176.35,179.1,175.65,179.39,180.48,173.54,176.21,178.16,179.26,2018-02-28
41483490.0,32470020.0,50455070.0,240.34,242.8,250.9,245.15,245.7,263.11,236.9,238.97,249.38,270.8,2020-04-07
17916260.0,18369300.0,24143240.0,244.51,243.16,247.42,244.8,246.73,249.25,241.81,242.88,246.72,248.97,2019-10-29
14277850.0,21550270.0,24110330.0,144.88,143.69,143.02,145.3,144.79,143.5,143.1,142.72,142.41,142.9,2017-07-07
42704910.0,41678680.0,61759000.0,171.76,173.49,165.0,174.78,174.49,170.09,170.42,168.3,163.33,171.66,2018-12-11
61438290.0,18458410.0,33538550.0,190.03,187.88,185.14,190.16,189.22,186.33,188.26,187.2,183.45,186.35,2018-06-20
71937310.0,133059000.0,55622370.0,99.93,96.04,93.79,100.88,96.63,94.52,98.07,93.34,92.39,94.79,2016-01-29
33113340.0,21477380.0,16412270.0,170.8,170.1,171.0,171.47,170.78,171.85,169.68,169.71,170.48,170.52,2017-12-29
11475920.0,27054320.0,28507780.0,111.13,111.43,110.78,111.87,112.47,112.03,110.95,111.39,110.07,111.6,2016-11-30
38426060.0,27825140.0,23273160.0,172.8,175.21,177.91,176.3,177.74,178.25,172.45,174.52,176.13,174.94,2018-03-07
23686890.0,20028450.0,38190550.0,324.19,324.74,315.36,326.22,325.98,319.75,323.35,322.85,314.61,320.0,2020-02-19
38016810.0,52954070.0,91046560.0,216.88,219.05,209.55,220.45,222.36,213.65,216.62,216.81,205.43,204.3,2018-11-05
20118620.0,24452750.0,16383610.0,153.42,153.97,153.17,154.43,154.17,153.33,153.33,152.38,152.22,153.58,2017-06-02
21584720.0,61438290.0,18458410.0,191.55,190.03,187.88,191.57,190.16,189.22,190.22,188.26,187.2,185.14,2018-06-19
49904460.0,54507300.0,84757780.0,108.97,111.65,113.76,110.45,112.56,114.02,108.51,110.32,109.77,110.27,2015-09-10
27052000.0,32395870.0,51368540.0,177.3,177.3,177.25,177.78,179.44,177.3,176.6,176.82,173.2,174.51,2018-01-25
31450520.0,22986960.0,14277850.0,144.71,144.45,144.88,145.13,144.96,145.3,142.28,143.78,143.1,143.69,2017-07-05
16859020.0,21480120.0,21584720.0,191.39,192.42,191.55,192.61,192.88,191.57,191.15,190.44,190.22,190.03,2018-06-15
18505780.0,18457720.0,20400770.0,214.65,216.6,217.15,217.05,216.9,218.74,214.6,215.11,216.33,219.01,2018-08-28
23766360.0,26219110.0,32690080.0,99.56,100.0,99.83,100.0,100.46,101.0,99.34,99.74,99.13,99.26,2016-07-22
44434220.0,37622200.0,38794930.0,111.29,110.93,111.78,111.52,112.1,112.0,109.56,110.49,110.53,110.8,2015-10-19
33944110.0,56137230.0,42557530.0,175.88,178.25,185.18,177.5,184.25,187.67,174.44,178.17,184.75,184.99,2018-05-08
25737560.0,27413060.0,19238480.0,174.28,175.69,175.94,175.15,177.75,176.0,172.89,173.97,174.54,174.67,2019-03-06
32644590.0,31384720.0,36054570.0,166.96,167.41,172.86,168.98,171.66,175.08,165.93,167.28,172.35,174.65,2019-02-06
32234520.0,44453230.0,85957050.0,166.87,167.17,166.0,168.44,168.62,166.8,166.5,166.76,160.1,159.1,2018-02-05
26067510.0,20899720.0,31110640.0,197.77,200.29,198.68,200.99,201.57,199.5,197.35,199.57,197.05,203.17,2019-07-01
30953760.0,33772050.0,37353670.0,171.8,173.67,176.35,173.95,175.65,179.39,171.71,173.54,176.21,179.1,2018-02-27
21884010.0,16041550.0,25047130.0,171.04,170.29,170.78,171.39,170.56,173.7,169.64,169.56,170.78,173.36,2017-11-22
31003380.0,50943120.0,42287640.0,186.23,190.02,195.34,189.49,196.33,197.69,184.73,189.81,190.78,191.51,2019-03-25
35421310.0,25674500.0,24725210.0,145.13,147.17,145.01,147.16,148.28,146.16,145.11,145.38,143.62,144.49,2017-06-28
28802550.0,22692880.0,32389280.0,218.93,222.3,217.86,222.99,222.64,219.74,216.76,219.34,213.0,218.06,2018-10-19
27942430.0,26167950.0,20393070.0,187.74,189.49,189.01,190.37,190.06,189.53,187.65,187.45,187.86,186.78,2018-05-15
30280450.0,28802550.0,22692880.0,221.16,218.93,222.3,221.83,222.99,222.64,217.27,216.76,219.34,217.86,2018-10-18
27054320.0,28507780.0,36151450.0,111.43,110.78,111.6,112.47,112.03,112.2,111.39,110.07,110.27,110.37,2016-12-01
24100150.0,22527690.0,23492650.0,116.86,116.81,117.1,117.38,116.91,117.74,116.33,116.28,117.0,117.95,2016-10-25
50674280.0,33520150.0,26892850.0,153.6,151.27,153.38,154.57,153.34,153.98,149.71,151.13,152.63,154.0,2017-05-22
31996320.0,20892380.0,32443110.0,209.84,210.89,204.29,212.65,211.84,208.84,208.13,210.23,203.5,205.88,2019-05-07
33861320.0,53038870.0,48155850.0,351.34,364.0,365.0,359.46,372.38,368.79,351.15,362.27,358.52,360.7,2020-06-25
19865300.0,27649500.0,21131040.0,143.25,144.22,144.29,144.89,145.46,144.52,143.17,143.81,143.45,143.73,2017-04-07
42621540.0,35217270.0,30521720.0,307.24,310.6,311.64,310.43,312.67,317.07,306.2,308.25,311.15,316.7,2020-01-14
21513990.0,47800590.0,18220420.0,200.37,198.8,198.54,200.61,200.85,200.16,198.03,198.15,198.17,198.43,2019-06-25
31735810.0,23553790.0,29357940.0,109.95,108.91,108.97,110.42,109.77,110.61,108.12,108.17,108.83,109.34,2016-04-12
52979780.0,114436300.0,82107120.0,103.91,96.0,97.61,105.3,98.71,97.88,103.91,95.68,94.25,93.99,2016-04-29
19046600.0,17014490.0,18083080.0,186.07,188.0,187.19,188.46,188.91,187.81,186.0,186.36,186.13,188.0,2018-05-21
28508710.0,24336440.0,36087910.0,113.7,114.31,115.02,114.34,114.56,116.75,113.13,113.51,114.72,117.7,2016-10-11
40575260.0,50155640.0,39732270.0,317.83,312.15,304.51,319.69,315.95,309.79,310.91,303.21,301.53,300.35,2020-05-15
21910700.0,26122800.0,21890090.0,320.75,324.66,324.39,323.44,326.2,325.62,318.93,322.3,320.78,323.35,2020-06-05
20088940.0,21215870.0,17223790.0,153.63,154.18,154.97,153.86,155.44,155.49,152.46,154.05,154.56,155.81,2017-10-09
35661200.0,26924630.0,32018540.0,152.5,152.88,150.85,153.97,153.7,151.27,150.86,151.51,149.22,150.27,2019-01-15
28601630.0,24205100.0,66118950.0,355.15,351.41,354.64,355.4,353.45,356.56,351.09,349.22,345.15,351.34,2020-06-22
33408050.0,25396100.0,25525650.0,207.03,208.0,209.32,208.74,209.25,209.5,205.48,207.07,206.76,206.05,2018-08-08
41511380.0,57717870.0,32063100.0,116.55,115.29,118.98,116.79,119.25,119.86,114.22,115.11,117.81,117.52,2015-12-08
46559730.0,43233950.0,34135230.0,115.76,117.64,119.2,117.49,119.75,119.92,115.5,116.76,118.85,119.27,2015-11-23
30877540.0,24460850.0,28877500.0,94.6,95.7,96.49,95.66,96.5,96.89,94.37,95.62,96.05,96.75,2016-07-11
40558490.0,54149930.0,31685810.0,312.6,324.45,320.54,318.4,327.85,324.09,312.19,321.38,318.75,320.93,2020-01-31
21654750.0,20543190.0,27738580.0,198.68,200.85,199.2,200.74,201.0,200.14,198.18,198.44,196.21,198.58,2019-04-15
42357420.0,23907540.0,21888930.0,156.75,156.61,156.89,157.08,157.75,157.69,155.02,155.96,155.5,156.29,2017-10-24
25672210.0,20450750.0,31380450.0,318.66,315.77,323.5,320.89,319.23,324.24,315.87,315.35,316.5,316.14,2020-05-27
40290580.0,53454620.0,92143920.0,98.25,96.82,104.27,98.84,97.97,104.35,96.92,96.42,102.75,102.83,2016-07-28
25912270.0,19994270.0,50674280.0,156.01,155.94,153.6,156.65,156.06,154.57,155.05,154.72,149.71,151.27,2017-05-18
22692880.0,32389280.0,32874330.0,222.3,217.86,218.06,222.64,219.74,221.26,219.34,213.0,217.43,219.79,2018-10-22
29357940.0,27150570.0,32771760.0,108.97,109.34,110.8,110.61,110.5,112.34,108.83,108.66,110.8,111.62,2016-04-14
21258100.0,39461130.0,25804820.0,140.4,142.11,139.85,141.5,142.8,141.6,140.23,139.73,139.76,141.26,2017-03-23
28174980.0,26538700.0,30790930.0,111.4,110.98,108.53,112.35,111.46,110.25,111.23,109.55,108.11,110.08,2016-11-07
19932550.0,17916260.0,18369300.0,242.1,244.51,243.16,243.24,244.8,246.73,241.22,241.81,242.88,247.42,2019-10-28
28487570.0,23265200.0,22378380.0,97.79,97.99,99.25,98.27,101.89,99.87,97.45,97.55,98.96,99.02,2016-06-08
40113790.0,33690660.0,37378070.0,172.36,172.05,172.83,174.82,174.26,174.12,171.77,171.42,171.01,171.8,2018-02-22
35617230.0,41976500.0,52228910.0,164.0,162.13,166.41,164.33,167.26,169.2,160.63,161.84,165.27,175.23,2018-05-02
44284660.0,27756760.0,21337310.0,116.47,115.8,116.74,116.5,117.38,117.5,115.65,115.75,116.68,116.8,2016-12-21
22052920.0,31450520.0,22986960.0,144.49,144.71,144.45,146.11,145.13,144.96,143.16,142.28,143.78,144.88,2017-07-03
23040480.0,19286690.0,17272900.0,236.39,233.37,235.09,237.65,235.24,236.15,234.88,233.2,233.52,234.59,2019-10-18
36191330.0,41626820.0,67678680.0,190.5,190.0,178.37,194.97,190.7,181.47,189.46,184.99,175.51,179.73,2018-11-21
35626020.0,23583810.0,24308210.0,117.88,117.33,118.18,118.17,117.84,118.21,117.13,116.78,117.45,117.25,2016-10-19
33364400.0,27009520.0,24619750.0,195.41,200.2,201.3,199.56,203.53,202.76,193.82,199.39,199.29,199.62,2019-08-12
35290570.0,34240470.0,31851180.0,96.0,96.31,96.4,96.76,96.9,96.5,95.8,95.92,94.55,93.98,2016-02-24
26591850.0,21017560.0,21144040.0,153.9,155.02,155.25,155.81,155.98,155.54,153.78,154.48,154.4,155.19,2017-06-09
46315620.0,53920550.0,44282560.0,96.52,93.13,94.29,96.92,95.7,95.94,93.69,93.04,93.93,95.92,2016-02-10
37322930.0,26560420.0,26178840.0,110.42,109.51,110.23,112.19,110.73,110.98,110.27,109.42,109.2,109.95,2016-04-07
32895650.0,33653020.0,28641180.0,93.0,93.33,93.48,93.77,93.57,93.57,92.59,92.11,92.46,92.72,2016-05-12
47191700.0,45713690.0,36487930.0,215.9,219.19,211.15,220.19,219.69,215.18,212.67,206.09,209.27,216.88,2018-10-31
40170200.0,28487570.0,23265200.0,97.6,97.79,97.99,97.84,98.27,101.89,96.63,97.45,97.55,99.25,2016-06-07
19690420.0,33669020.0,69726440.0,149.9,149.1,159.28,150.33,150.22,159.75,148.13,148.41,156.16,157.05,2017-08-03
85957050.0,72215320.0,68171940.0,166.0,159.1,154.83,166.8,163.88,163.72,160.1,156.0,154.0,163.09,2018-02-07
38018910.0,33770220.0,30148360.0,104.41,106.05,104.81,106.15,106.07,105.84,104.41,104.0,104.77,105.58,2016-08-04
45579740.0,23345970.0,27254850.0,145.59,146.52,146.76,147.49,147.14,148.98,144.27,145.81,146.76,149.03,2017-05-08
23402510.0,20442740.0,40122100.0,172.5,172.4,173.63,173.54,173.13,174.17,172.0,171.65,172.46,174.88,2017-12-18
59251740.0,66139770.0,67673450.0,116.7,118.08,115.4,119.23,118.13,116.54,116.33,114.92,113.99,116.93,2015-10-28
24987260.0,17352380.0,22551660.0,185.23,184.1,186.29,187.28,186.21,187.19,184.03,183.8,182.91,183.82,2018-07-02
49250500.0,44054640.0,41483490.0,255.6,246.5,240.34,262.49,248.72,245.15,252.0,239.13,236.9,242.8,2020-04-03
36486560.0,40575260.0,50155640.0,308.1,317.83,312.15,317.05,319.69,315.95,307.24,310.91,303.21,304.51,2020-05-14
41523580.0,39424260.0,40537700.0,182.66,180.29,184.46,182.8,180.33,184.94,177.7,177.03,181.21,180.95,2018-12-04
45713690.0,36487930.0,38016810.0,219.19,211.15,216.88,219.69,215.18,220.45,206.09,209.27,216.62,219.05,2018-11-01
47767760.0,111837300.0,33671250.0,121.15,127.03,127.98,121.39,130.49,129.39,120.62,127.01,127.78,128.31,2017-02-03
16216800.0,20088940.0,21215870.0,154.01,153.63,154.18,155.09,153.86,155.44,153.91,152.46,154.05,154.97,2017-10-06
25779060.0,27236290.0,32493770.0,153.63,152.45,154.7,153.94,154.07,156.42,152.11,152.31,154.67,156.01,2017-05-15
22989980.0,33054500.0,35578640.0,133.08,133.47,135.52,133.82,135.09,136.27,132.75,133.25,134.62,135.67,2017-02-16
28877500.0,23317990.0,24129530.0,96.49,96.75,97.17,96.89,97.65,97.7,96.05,96.73,97.12,97.41,2016-07-13
32042290.0,75219710.0,45595680.0,95.94,92.91,93.0,96.29,94.66,93.05,95.25,92.65,91.5,92.9,2016-06-28
25108890.0,25784420.0,21236850.0,108.77,108.86,108.59,109.69,109.1,109.32,108.36,107.85,108.53,108.57,2016-08-24
18383080.0,15228270.0,19966590.0,188.0,188.38,186.35,189.27,188.88,188.5,186.91,186.78,185.76,188.77,2018-05-24
19217810.0,21895020.0,20118620.0,153.73,154.0,153.42,154.35,154.24,154.43,153.03,153.31,153.33,153.97,2017-05-31
18527000.0,21080580.0,18647220.0,142.9,144.11,144.73,144.75,145.95,145.85,142.9,143.37,144.38,145.87,2017-07-12
33911860.0,36633880.0,29644640.0,296.24,297.15,293.79,300.6,300.58,299.96,295.19,296.5,292.75,299.84,2020-01-07
35454230.0,32345430.0,25686350.0,105.93,105.25,106.48,107.65,107.29,107.07,105.14,105.21,105.9,105.47,2016-03-24
20254650.0,21910700.0,26122800.0,317.75,320.75,324.66,322.35,323.44,326.2,317.21,318.93,322.3,324.39,2020-06-04
36192150.0,27526040.0,28949760.0,93.98,96.05,97.2,96.38,96.76,98.02,93.32,95.25,96.58,96.86,2016-02-29
22115100.0,31714820.0,33420290.0,115.92,116.78,117.95,116.86,118.16,119.43,115.81,116.47,117.94,118.77,2017-01-10
31851180.0,36192150.0,27526040.0,96.4,93.98,96.05,96.5,96.38,96.76,94.55,93.32,95.25,97.2,2016-02-26
32182650.0,22632380.0,19723390.0,270.0,268.6,268.81,270.8,270.07,271.1,264.91,265.86,268.5,267.78,2019-12-12
20912820.0,21329170.0,26580710.0,193.63,194.14,191.17,194.08,194.2,192.0,191.92,192.34,189.77,191.35,2018-06-11
83825220.0,53075960.0,56111590.0,112.23,112.17,112.03,113.24,113.31,114.53,110.02,111.54,112.0,110.15,2015-09-01
34380630.0,51314210.0,32661520.0,360.7,364.41,353.25,365.0,365.32,362.17,357.57,353.02,351.28,360.08,2020-06-30
23724430.0,26043820.0,14244050.0,116.8,116.35,115.59,117.4,116.51,116.52,116.78,115.64,115.59,116.52,2016-12-27
27236290.0,32493770.0,25912270.0,152.45,154.7,156.01,154.07,156.42,156.65,152.31,154.67,155.05,155.94,2017-05-16
41990210.0,24413480.0,23040480.0,232.95,234.9,236.39,237.64,238.13,237.65,232.31,234.67,234.88,233.37,2019-10-16
49979700.0,40323020.0,48032600.0,93.79,94.19,95.02,94.72,94.5,96.85,92.59,93.01,94.61,96.67,2016-02-17
40529120.0,32755730.0,48748670.0,268.7,268.31,280.0,270.07,273.7,288.25,264.7,265.83,278.05,282.4,2020-04-15
23751690.0,18653380.0,25302200.0,173.16,174.59,176.18,174.3,175.49,177.36,173.0,174.49,175.65,177.9,2018-01-16
63140170.0,51054150.0,41994110.0,246.52,252.75,250.74,258.68,255.87,255.52,246.36,247.05,249.4,255.6,2020-03-31
75900510.0,63140170.0,51054150.0,250.75,246.52,252.75,258.25,258.68,255.87,244.3,246.36,247.05,250.74,2020-03-30
36396590.0,33674960.0,28331540.0,166.84,165.67,162.62,166.92,166.33,165.42,164.09,161.22,162.41,164.12,2018-04-26
18680930.0,16553500.0,19005150.0,192.45,193.06,194.61,193.66,194.85,195.96,192.05,192.43,193.61,194.99,2018-07-27
22684000.0,19932550.0,17916260.0,241.16,242.1,244.51,242.2,243.24,244.8,239.62,241.22,241.81,243.16,2019-10-25
23046560.0,25418110.0,33508960.0,154.15,154.11,155.48,155.14,154.48,158.13,151.7,151.74,154.32,155.79,2019-01-28
56111590.0,76562170.0,61681250.0,112.03,110.15,110.23,114.53,111.88,112.34,112.0,107.36,109.13,112.49,2015-09-03
39992120.0,29027340.0,47191700.0,222.6,217.71,215.9,224.23,221.38,220.19,214.54,216.75,212.67,219.19,2018-10-29
50943120.0,42287640.0,43751810.0,190.02,195.34,191.51,196.33,197.69,191.98,189.81,190.78,186.6,191.66,2019-03-26
38885510.0,37568080.0,48706170.0,179.1,179.26,178.54,180.48,180.62,179.78,178.16,178.05,172.66,172.8,2018-03-02
35474680.0,31754210.0,40620360.0,170.4,170.49,169.0,171.92,172.57,169.08,169.02,169.55,165.28,165.45,2018-12-17
27049830.0,34324350.0,26176690.0,110.86,112.31,113.29,112.43,114.7,115.0,110.6,112.31,112.49,113.84,2016-12-13
36054570.0,28204640.0,31644240.0,172.86,174.65,172.4,175.08,175.57,173.94,172.35,172.85,170.34,168.99,2019-02-08
41084070.0,52902320.0,39494770.0,225.46,214.52,220.42,226.35,219.5,222.88,216.05,212.32,216.84,221.16,2018-10-15
22941650.0,28321440.0,20046250.0,131.35,131.65,132.46,132.22,132.45,132.94,131.22,131.12,132.05,133.08,2017-02-13
49305220.0,32152870.0,45479260.0,120.99,119.87,120.79,121.22,121.36,123.49,119.45,119.61,120.7,123.13,2015-11-04
26750260.0,34949690.0,28976200.0,172.58,170.97,169.88,174.23,172.48,173.09,172.08,168.2,169.85,173.0,2018-04-10
24518850.0,32130360.0,32191070.0,175.48,177.96,180.29,177.12,180.0,182.39,175.07,177.39,180.21,182.59,2018-03-13
31096240.0,23623970.0,44662320.0,179.73,174.94,174.24,180.27,176.6,174.95,176.55,172.1,170.26,171.51,2018-11-27
60800480.0,40613260.0,32644590.0,163.25,166.11,166.96,166.15,169.0,168.98,160.23,164.56,165.93,167.41,2019-02-04
21673390.0,33935720.0,69281360.0,208.46,208.76,216.42,210.64,210.16,221.37,208.44,207.31,211.3,213.9,2019-08-01
15955820.0,18680930.0,16553500.0,190.68,192.45,193.06,191.96,193.66,194.85,189.56,192.05,192.43,194.61,2018-07-26
26167950.0,20393070.0,23639070.0,189.49,189.01,186.78,190.06,189.53,187.07,187.45,187.86,185.1,186.07,2018-05-16
30576980.0,31416910.0,33655810.0,106.64,106.93,105.01,108.09,106.93,106.48,106.06,105.52,104.62,105.0,2016-04-25
33674960.0,28331540.0,27850370.0,165.67,162.62,164.12,166.33,165.42,165.73,161.22,162.41,163.37,164.0,2018-04-27
